ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
b-1020,The Beach,2/11/2000,4.4,Danny Boyle,John Hodge,Leonardo DiCaprio^Tilda Swinton^Virginie Ledoyen^Guillaume Canet,Drama^Action & Adventure^Romance,1 hr. 59 min.,R,earth: beautiful unspoiled and uninhabited. For lack of anything better to do Richard and his companions try to locate the spot which after a dangerous and taxing journey takes them to a beach as beautiful as Duck said it would be. Richard and his friends settle in but before long they discover that they are not alone; a large group of fellow travelers has already dug themselves in and they have established a community with the same social evils that Richard was hoping to leave behind. Just as important there is an army of natives who grow marijuana in the nearby hills and do not appreciate the presence of these visitors. The Beach proved controversial during production partly due to production delays and shifting release dates partly due to environmental concerns after crew members bulldozed parts of the Thai island of Phi Phi Le for the planting of non-native trees. ~ Mark Deming Rovi
b-1021,Beat,1/1/2000,5.3,Gary Walkow,Gary Walkow,Courtney Love^Norman Reedus^Ron Livingston^Kiefer Sutherland,Drama,1 hr. 29 min.,R,Jack Kerouac (Daniel Martinez) a young Allen Ginsberg (Ron Livingston) and of course Burroughs (Kiefer Sutherland). Also frequenting Vollmer's pad is Lucien Carr (Norman Reedus) whom everyone is enamored with especially Dave Kammerer (Kyle Secor) who winds up dead after trying to jump the object of his affection. Seven years later Joan and William have married in spite of Burroughs' obvious homosexual predilections. Their domestic bliss is strained when the two have to flee to Mexico City after they get slapped with a drug rap. Ginsberg and Carr now correspondents for the UPI visit the couple only to discover that Burroughs split town with his lover-for-hire. Vollmer and the boys decide to go on a road trip that is brimming with heterosexual tension. William eventually returns from his sex-binge suspecting that Joan had a fling with Carr. During that fateful night Burroughs pulls out a gun that he was going to sell for drug money and performs one of the most spectacularly botched party-tricks in literary history. This film was screened at the 2000 Sundance Film Festival.
b-1022,Beautiful Something,4/26/2015,NULL,Joseph Graham,NULL,Colman Domingo^Peter Patrikios^Matthew Rios^Brian Sheppard,Drama^Romance,1 hr. 32 min.,Unrated,"intimidated by Drew's talent and devotion Jim yearns for a modicum of freedom from the sculptor's attentions. Rounding out the quartet is Bob a wealthy alcoholic talent agent cruising the Philadelphia backstreets for a ""beautiful something."" Despite his aimlessness he usually finds his target."
b-1023,Beautiful Joe,6/9/2000,5.6,Stephen Metcalfe,Stephen Metcalfe,Billy Connolly^Sharon Stone^Gil Bellows^Jurnee Smollett,Drama^Comedy,1 hr. 40 min.,R,Joe's newly won fortune to pay them off. Joe gets his money back by explaining to the gangsters what happened but only because they mistake him for a syndicate kingpin they've heard about but never met. When the gangsters discover that Joe is a florist and not a career criminal they find the situation less than amusing. Beautiful Joe also stars Ian Holm Gil Bellows and Jurnee Smollett. While the film enjoyed a theatrical run in Europe it debuted in America on the Cinemax premium cable network.
b-1024,Bedazzled,10/20/2000,5.5,Harold Ramis,Harold Ramis^Larry Gelbart^Peter Tolan,Brendan Fraser^Elizabeth Hurley^Frances O'Connor^Miriam Shor,Science Fiction & Fantasy^Comedy,1 hr. 33 min.,PG-13,hoped; after transforming himself into a South American tycoon a champion NBA basketball player a famous author the most sensitive man in the world and even the president of the United States Elliot discovers that the Devil has added a crucial loophole each time and for all his troubles Allison still isn't interested in him. Directed by Harold Ramis Bedazzled was adapted from the 1968 cult movie of the same name written by and starring Peter Cook and Dudley Moore. ~ Mark Deming Rovi
b-1025,Before Night Falls,1/12/2001,6.8,Julian Schnabel,Lázaro Gómez Carriles^Cunningham O'Keefe^Julian Schnabel^Lzaro Gmez Carriles,Javier Bardem^Olivier Martinez^Hector Babenco^Johnny Depp,Drama,2 hr. 5 min.,R,target. After being falsely accused of molestation Arenas is arrested and imprisoned at El Morro. Eventually released from prison after dehumanizing treatment Arenas flees Cuba in the 1980 Mariel Harbor boatlift. After moving to New York with his friend Lazaro Gomez Carilles Arenas' hopes for a new life are destroyed by AIDS and he dies in 1993 at the age of 45.
b-1026,Best in Show,9/29/2000,7.5,Christopher Guest,Christopher Guest^Eugene Levy,Christopher Guest^Parker Posey^Eugene Levy^Michael McKean,Comedy,1 hr. 31 min.,PG-13,"Vanderhoof who anticipate the crown for their pampered shih tzus ""Miss Agnes"" and ""Tyrone""; and the champion poodle ""Rhapsody in White"" who might just snare the title for the third year running."
b-1027,Big Mommas: Like Father Like Son,2/18/2011,2.7,John Whitesell,Don Rhymer^Darryl Quarles^Matthew Fogel,Martin Lawrence^Brandon T. Jackson^Jessica Lucas^Michelle Ang,Comedy,1 hr. 47 min.,PG-13,Martin Lawrence returns as FBI agent Malcolm Turner in this third outing in the Big Momma's House series. This entry sees Lawrence's cross-dressing alter ego Big Momma heading to an all-girls school with his nephew Trent (Brandon T. Jackson) in order to hunt down a murderer. John Whitesell directs off a script by Matthew Fogel.
b-1028,The Big Tease,1/26/2000,5.7,Kevin Allen,Craig Ferguson^Sacha Gervasi,Craig Ferguson^Frances Fisher^Chris Langham^Mary McCormack,Art House & International^Comedy,1 hr. 26 min.,R,to attend and observe but not to compete. Crawford is at first dejected but he refuses to take the humiliation lying down; one way or another Crawford is determined to show off his talents for the greater glory of Scottish hair styling. The supporting cast includes Mary McCormack Sara Gilbert Larry Miller and Charles Napier; director Kevin Allen previously helmed the offbeat Scottish comedy Twin Town.
b-1029,Bless the Child,8/11/2000,3,Chuck Russell,Chuck Russell^Don Roos^Tom Rickman^Ellen Green^Clifford Green,Kim Basinger^Jimmy Smits^Holliston Coleman^Rufus Sewell,Drama^Horror^Mystery & Suspense,1 hr. 47 min.,R,takes the matter up with detective John Travis (Jimmy Smits) they discover that a number of children born on the same day as Cody have also been abducted recently. Even worse it seems that Cody may now be in the hands of Satanists who in accordance with Biblical prophecy believe the little girl may be mankind's last line of defense against ultimate evil. Based on a novel by Cathy Cash Spellman Bless the Child also stars Christina Ricci and Ian Holm.
b-1030,Boiler Room,2/18/2000,6.4,Ben Younger,Ben Younger^Catherine Gore,Giovanni Ribisi^Nia Long^Ben Affleck^Tom Everett Scott,Mystery & Suspense^Drama,1 hr. 59 min.,R,admiration of his father and the attentions of one of his co-workers Abby Hilliard (Nia Long). However the higher up the ladder Seth rises the deeper he sinks into a quagmire of dirty dealings until he's breaking the law in order to keep his bosses happy and his paychecks coming. The Boiler Room also features Tom Everett Scott Scott Caan Jamie Kennedy Nicky Katt and Ben Affleck in a cameo as the headhunter who brings Seth into the firm. Ribisi and Scott also appeared together in That Thing You Do; Ribisi was the drummer replaced by Scott who then led The One-Ders to fictional pop stardom.
b-1032,Boys and Girls,6/16/2000,3.8,Robert Iscove,Andrew Lowery^Andrew Miller^The Drews,Freddie Prinze Jr.^Claire Forlani^Jason Biggs^Amanda Detmer,Comedy^Romance,1 hr. 33 min.,PG-13,begin to wonder if they were meant to be more than friends. The supporting cast includes Jason Biggs as Ryan's loudmouth roommate Hunter Amanda Detmer as Jennifer's neurotic pal Amy Alyson Hannigan as Ryan's sometime girlfriend Betty and Heather Donahue who is no worse for wear after her experiences in the Maryland woods in The Blair Witch Project. Director Robert Iscove also worked with Prinze on She's All That (1999).
b-1033,Bring It On,8/25/2000,5.9,Peyton Reed,Jessica Bendinger,Kirsten Dunst^Jesse Bradford^Gabrielle Union^Eliza Dushku,Comedy,1 hr. 39 min.,PG-13,some of their best routines from other teams -- and that Isis (Gabrielle Union) captain of a top squad at a crosstown inner-city high school plans to fight back this year. To make things worse when one of the cheerleaders is injured Torrance is forced to replace her with Missy (Eliza Dushku) a cynical new kid who is involved only because the school doesn't offer gymnastics. In the midst of this chaos with the national championship around the corner Torrance couldn't have picked a worse time to fall in love with Cliff (Jesse Bradford) a classmate who cares a lot more about punk rock than school spirit. Dunst trained with a cheerleading squad for her role though a double performed the more complicated stunts. ~ Mark Deming Rovi
b-1034,Brotherly Love,4/24/2015,N,Jamal Hill,Jamal Hill,Keke Palmer^Cory C. Hardrict^Eric D. Hill^Lil' Romeo,Drama,1 hr. 30 min.,R,West Philadelphia basketball star Sergio Taylor deals with the pressures of fame. Alongside older brother June who lost his own hoop dreams to the streets to provide for the family after their father's death and sister Jackie whose own musical ambitions are sidetracked by love Sergio faces life-altering decisions on the streets of Philly.
b-1035,Cast Away,12/22/2000,7.4,Robert Zemeckis,William Broyles Jr.^William Broyles,Tom Hanks^Helen Hunt^Nick Searcy^Chris Noth,Drama^Action & Adventure,2 hr. 23 min.,PG-13,assignment a plane crash strands Chuck on a remote island and his fast-paced life is slowed to a crawl as he is miles removed from any human contact. Finding solace only in a volleyball that he befriends Chuck must now learn to endure the emotional and physical stress of his new life unsure of when he may return to the civilization he knew before. Cast Away reunites star Hanks with director Robert Zemeckis their first film together since 1994's Oscar-winning Forrest Gump. ~ Jason Clark Rovi
b-1036,Cecil B. Demented,8/11/2000,5.6,John Waters,John Waters,Stephen Dorff^Melanie Griffith^Adrian Grenier^Alicia Witt,Comedy,1 hr. 30 min.,R,immediately go into production on Raving Beauty the ultimate underground movie in which Whitlock is forced to play the insane owner of a failed art theatre. Armed with lights cameras heavy artillery and courage to burn DeMented and his guerrilla production team wreak havoc on the Baltimore film scene hitting targets from the Maryland Film Commission to penetrating the high-security set of a major big-budget sequel.
b-1037,The Cell,8/18/2000,5.3,Jennifer Lopez,Mark Protosevich,Jennifer Lopez^Vince Vaughn^Vincent D'Onofrio^Marianne Jean-Baptis...,Horror^Mystery & Suspense^Science Fiction & Fantasy,1 hr. 46 min.,R,"Unfortunately only Stargher knows where she is. Enter Catherine Deane. Deane a child therapist is part of an advanced neurological study at the Campbell Center a research division of a large pharmaceutical company where she's been using her empathetic abilities along with breakthrough technology to enter into the mind of a catatonic young boy to help bring him back to his loving parents. While FBI agents Peter Novak and his partner Gordon Ramsey follow clues to uncover the missing girl's whereabouts the FBI enlist Catherine to use her ""gift"" to embark on an uncharted and perilous journey through Stargher's demented mind."
b-1038,Center Stage,5/12/2000,5,Nicholas Hytner,Carol Heikkinen,Amanda Schull^Ethan Stiefel^Zoe Saldana^Eion Bailey,Musical & Performing Arts^Drama,1 hr. 55 min.,PG-13,professional dance company.
b-1039,Behind the Camera: The Unauthorized Story of 'Charlie's Angels',NULL,NULL,Francine McDougall,Matt Dorff,Dan Castellaneta^Dan Lauria^Tricia Helfer^Christina Chambers,Drama^Television^Comedy,2 hr.,Unrated,"cast Farrah Fawcett-Majors (Tricia Helfer) Kate Jackson (Lauren Stamile) and Jaclyn Smith (Christina Chambers) they soon had a show that would give birth to a new genre -- ""jiggle television"" -- and become a worldwide phenomenon. Behind the Camera: The Unauthorized Story of Charlie's Angels also features Ben Browder as Lee Majors Dan Lauria as ABC head Fred Silverman and Chelsea Watson as Cheryl Ladd."
b-1040,Cherry Falls,10/1/2000,6,Geoffrey Wright,Ken Selden,Michael Biehn^Brittany Murphy^Jay Mohr^Gabriel Mann,Mystery & Suspense^Horror,1 hr. 40 min.,R,Murphy) who is not as ready for intimacy as her boyfriend Kenny (Gabriel Mann). Brent has personal problems of his own to deal with; his relationship with his wife Marge (Candy Clark) has hit an impasse and he shares a dark secret with Tom Sisler (Joe Inscoe) the principal of the high school. Cherry Falls marked the American directorial debut for Australian filmmaker Geoffrey Wright; the cast also includes Jay Mohr Caroline Perreyclear and Rick Forrester. Cherry Falls enjoyed its first theatrical engagements in the United Kingdom several months after it was first slated to open in the United States thanks in part to the difficulty the producers had with the MPAA in securing an R rating for the picture.
