ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
a-608,The Perfect Host,2011-05-07,6.8,Nick Tomnay,Nick Tomnay^Krishna Jones,David Hyde Pierce^Clayne Crawford^Nathaniel Parker,Comedy^Crime^Thriller,93 min,R,Injured after committing a bank robbery John Taylor is desperate to find a place to hide out and approaches the home of Warick Wilson. John manages to get himself invited into the house by posing as a friend of a friend and spinning a sob story of lost luggage and a violent mugging. Inside Warick a consummate host is making the final preparations for an impeccable dinner party. He insists John stay for the party but as the evening begins it becomes obvious Warick may not be what he first appears.
a-609,Pirates of the Caribbean: On Stranger Tides,2011-05-20,6.7,Rob Marshall,Ted Elliott^Terry Rossio,Johnny Depp^Pen̩lope Cruz^Ian McShane,Action^Adventure^Fantasy,136 min,PG-13,Captain Jack Sparrow (Depp) crosses paths with a woman from his past (Cruz) and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge the ship of the formidable pirate Blackbeard (McShane) Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.
a-610,Priest,2011-05-13,5.7,Scott Stewart,Cory Goodman^Min-Woo Hyung,Paul Bettany^Cam Gigandet^Maggie Q,Action^Fantasy^Horror^Sci-Fi^Thriller,87 min,PG-13,PRIEST a post-apocalyptic sci-fi thriller is set in an alternate world -- one ravaged by centuries of war between man and vampires. The story revolves around a legendary Warrior Priest from the last Vampire War who now lives in obscurity among the other downtrodden human inhabitants in walled-in dystopian cities ruled by the Church. When his niece is abducted by a murderous pack of vampires Priest breaks his sacred vows to venture out on a quest to find her before they turn her into one of them. He is joined on his crusade by his niece's boyfriend a trigger-fingered young wasteland sheriff and a former Warrior Priestess who possesses otherworldly fighting skills.
a-611,Prom,2011-04-29,5.4,Joe Nussbaum,Katie Wech,Aimee Teegarden^Thomas McDonell^DeVaughn Nixon,Comedy^Drama,104 min,PG,Prom and high school graduation are approaching for a group of seniors but when the prom decorations are destroyed in an act of school vandalism the class president is left scrambling. With everybody else pre-occupied with finding dates and dresses Nova is left to rely on the principal forcing the school rebel to help her out. But when he's there for her when she needs it she starts looking at him in a different light.
a-612,Puncture,2012-03-15,6.9,Adam Kassen,Paul Danziger^Chris Lopata,Chris Evans^Mark Kassen^Vinessa Shaw,Drama,100 min,R,Idealistic lawyers Mike Weiss and Paul Danziger are partners. Mike is a drug-addict and Paul is a family man with a pregnant wife. When nurse Vicky Rogers seeks them out they learn that she contracted AIDS a couple of years ago when she was accidentally pinpricked with a contaminated needle by a violent patient. Vicky shows a retractable safety needle invented by engineer Jeffrey Matthew Dancort who owns the Safety Point Company but is unable to sell his product to any hospital from the United Medical group apart from San Antonio Memorial. Danziger and Weiss accept the case and go to court against United Medical defended by powerful lawyer Nathaniel Price. Soon they see all the doors closed in their fight against the powerful mafia of the medical supply system.
a-613,Puss in Boots,2011-10-28,6.7,Chris Miller,Charles Perrault^Tom Wheeler,Antonio Banderas^Salma Hayek^Zach Galifianakis,Animation^Adventure^Comedy^Family,90 min,PG,Years before meeting Shrek and Donkey the adorable but tricky Puss in Boots must clear his name from all charges making him a wanted fugitive. While trying to steal magic beans from the infamous criminals Jack and Jill the hero crosses paths with his female match Kitty Softpaws who leads Puss to his old friend but now enemy Humpty Dumpty. Memories of friendship and betrayal enlarges Puss' doubt but he eventually agrees to help the egg get the magic beans. Together the three plan to steal the beans get to the Giant's castle nab the golden goose and clear Puss' name.
a-614,Rango,2011-03-04,7.3,Gore Verbinski,John Logan^John Logan,Johnny Depp^Isla Fisher^Timothy Olyphant,Animation^Adventure^Comedy^Family^Western,107 min,PG,Rango is a pet chameleon always on the lookout for action and adventure except the fake kind where he directs it and acts in it. After a car accident he winds up in an old western town called Dirt. What this town needs the most is water but they also need a hero and a sheriff. The thirsty Rango instantly takes on the role of both and selfishly agrees to take on the case of their missing water.
a-615,Real Steel,2011-10-07,7.1,Shawn Levy,John Gatins^Dan Gilroy,Hugh Jackman^Evangeline Lilly^Dakota Goyo,Action^Drama^Sci-Fi^Sport,127 min,PG-13,In the near future when people become uninterested in boxing and similar sports a new sport is created - Robot boxing wherein robots battle each other while being controlled by someone. Charlie Kenton a former boxer who's trying to make it in the new sport not only doesn't do well he is very deeply in the red. When he learns that his ex mother of his son Max dies he goes to figure out what to do with him. His ex's sister wants to take him in but Charlie has first say in the matter. Charlie asks her husband for money so he can buy a new Robot in exchange for turning Max over to them. He takes Max for the summer. And Max improves his control of his robot. But when the robot is destroyed they go to a scrap yard to get parts. Max finds an old generation robot named Atom and restores him. Max wants Atom to fight but Charlie tells him he won't last a round. However Atom wins. And it isn't long before Atom is getting major bouts. Max gets Charlie to teach Atom how to fight and the ...
a-616,Red Riding Hood,2011-03-11,5.4,Catherine Hardwicke,David Johnson,Amanda Seyfried^Lukas Haas^Gary Oldman,Fantasy^Horror^Mystery^Thriller,100 min,PG-13,Valerie (Seyfried) is a beautiful young woman torn between two men. She is in love with a brooding outsider Peter (Fernandez) but her parents have arranged for her to marry the wealthy Henry (Irons). Unwilling to lose each other Valerie and Peter are planning to run away together when they learn that Valerie's older sister has been killed by the werewolf that prowls the dark forest surrounding their village. For years the people have maintained an uneasy truce with the beast offering the creature a monthly animal sacrifice. But under a blood red moon the wolf has upped the stakes by taking a human life. Hungry for revenge the people call on famed werewolf hunter Father Solomon (Oldman) to help them kill the wolf. But Solomon's arrival brings unintended consequences as he warns that the wolf who takes human form by day could be any one of them. As the death toll rises with each moon Valerie begins to suspect that the werewolf could be someone she loves. As panic grips the ...
a-617,Red State,2011-09-30,6.2,Kevin Smith,Kevin Smith,Michael Parks^Melissa Leo^John Goodman,Action^Crime^Horror^Thriller,88 min,R,The teenager Jarod invites his best friends Travis and Billy-Ray to have a foursome with a thirty-eight year-old woman. While driving to meet the woman Travis hit a car parked on the road. When they meet the woman she gives spiked beer to them and they pass out. When the three friends wake up they find that they are trapped in the fundamentalist Five Points Trinity Church of the infamous Pastor Abin Cooper and that they will be killed. Meanwhile the church is under siege by ATF agents led by Agent Joseph Keenan that have been ordered to destroy the terrorist cell. Will the teenagers be saved by the agents of the law enforcement agency?
a-618,The Reunion,2012-02-02,5.2,Michael Pavone,Michael Pavone,John Cena^Ethan Embry^Amy Smart,Action^Drama,90 min,PG-13,Sam and Leo Cleary have grown up hating each other and neither likes their juvenile delinquent kid brother Douglas to whom they've only recently been introduced. The sons share the same father a womanizing drunk but all have different mothers. Their father died a rich man and when they're brought together by their sister Nina to learn which of them will inherit the old man's fortune they are handed an unpleasant surprise. A requirement of the will is that the three estranged siblings go into business together as bail bondsmen. Their first job is to bring in a parole violator who has left Leo with a $250000 debt. Their search will take them into the mountains of Mexico where they encounter a drug lord and uncover a kidnapping plot masterminded by an embittered entrepreneur that will endanger them all.
a-619,Rio,2011-04-15,7.0,Carlos Saldanha,Carlos Saldanha^Earl Richey Jones,Jesse Eisenberg^Anne Hathaway^George Lopez,Animation^Adventure^Comedy^Family^Musical,96 min,G,In Rio de Janeiro baby macaw Blu is captured by dealers and smuggled to the USA. While driving through Moose Lake Minnesota the truck that is transporting Blu accidentally drops Blu's box on the road. A girl Linda finds the bird and raises him with love. Fifteen years later Blu is a domesticated and intelligent bird that does not fly and lives a comfortable life with bookshop owner Linda. Out of the blue clumsy Brazilian ornithologist Tulio visits Linda and explains that Blu is the last male of his species and he has a female called Jewel in Rio de Janeiro. He invites Linda to bring Blu to Rio so that he and Jewel can save their species. Linda travels with Blu and Tulio to Rio de Janeiro and they leave Blu and Jewel in a large cage in the institute where Tulio works. While they are having dinner smugglers break into the institute and steal Blu and Jewel to sell them. Linda and Tulio look everywhere for Blu who is chained to Jewel and hidden in a slum. Meanwhile Jewel ...
