route_type,cco_st,streetwidt,roadway_typ,edit_date,STAIR_ST,st,marg_wharf,feat_type_id,record_st,street_nm,build_stat,borough
Gen_use,,60,Surface St,,,,,1,,Spencer Avenue,Unimproved,Bronx
Gen_use,,60,Surface St,,,,,1,,70 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 13 Street,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,White Plains Road,Improved,Bronx
Gen_use,,30,Surface St,,,,,1,,Smith Terrace,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,80 Avenue,Improved,Queens
Gen_use,,"Unknown, >80",Surface St,,,,,1,,Lane Avenue,Improved,Bronx
Mjr_st,,50,Surface St,,,,No,1,,Beach Channel Drive,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Bath Avenue,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Forest Hill Road,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Richmond Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,68 Road,Improved,Queens
Gen_use,,60.05,Surface St,,,,No,1,,Bleecker Street,Improved,Queens
Other,,,Surface St,,,,,0,,Church Lane,Part_improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,East 14 Street,Improved,Manhattan
Gen_use,,70,Surface St,,,,,1,,Hart Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,94 Avenue,Improved,Queens
Other,,35,Surface St,,N,,N,0,True,Sleight Street,Improved,Staten Island
Gen_use,,30,Surface St,,,,,1,,South Mann Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Cortelyou Road,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Hegeman Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Abingdon Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,West 211 Street,Improved,Manhattan
Gen_use,,50,Surface St,,,,No,1,,75 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,42 Avenue,Improved,Queens
Other,,,Surface St,,,,,0,,Brad Lane,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Putnam Avenue,Improved,Brooklyn
Mjr_st,,>140,Surface St,,,,,1,,Kings Highway,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,East 96 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,East 14 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Foster Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Foster Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,231 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Farmers Boulevard,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Stewart Street,Improved,Brooklyn
Gen_use,,>100,Surface St,,,,,1,,Avenue K,Improved,Brooklyn
Artrl,,210,Surface St,,,,,1,,Eastern Parkway,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Avenue D,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue S,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,Grand Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Powell Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,7 Avenue,Improved,Brooklyn
Other,Y,80,Surface St,,,,,0,True,Ringwood Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Stuart Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Bement Avenue,Improved,Staten Island
Gen_use,,40,Surface St,,,,No,1,,66 Road,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,61 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Bedford Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,Murray Street,Improved,Queens
Mjr_st,,80,Surface St,,,,No,1,,Lefferts Boulevard,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Madison Street,Improved,Manhattan
Mjr_st,,>100,Surface St,,,,,1,,Ralph Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Rochester Avenue,Improved,Brooklyn
Gen_use,,>140,Surface St,,,,,1,,East 17 Street,Improved,Manhattan
Mjr_st,,170,Surface St,,,,,1,,Linden Boulevard,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Husson Street,Improved,Staten Island
Gen_use,,irreg >60,Surface St,,,,,1,,Henderson Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,South Road,No,1,,Tuskegee Airmen Way,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Lee Avenue,Improved,Brooklyn
Gen_use,,40,Surface St,,,,,1,,Trossach Road,Improved,Staten Island
Artrl,,125,Surface St,,,,No,1,,Brooklyn Queens Expressway,Improved,Queens
Artrl,,~200-250,Surface St,,,,,1,,New England Thruway,Improved,Bronx
Gen_use,,60,Surface St,,,,No,1,,136 Road,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,East 98 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Henry Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,158 Street,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Sideview Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,Beach 72 Street,Improved,Queens
Mjr_st,,100,Surface St,,,,No,1,,Utopia Parkway,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Stagg Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Patterson Avenue,Improved,Bronx
Mjr_st,,100,Surface St,,,,,1,,Bay Parkway,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,West 44 Street,Improved,Manhattan
Mjr_st,,100,Surface St,,,,,1,,Flatbush Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 5 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,No,1,,167 Street,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Bergen Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Briggs Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,No,1,,106 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Kirshon Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 22 Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Old Mill Road,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,North 5 Street,Improved,Brooklyn
Gen_use,,40,Surface St,,,,,1,,Steuben Street,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Arden Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Lee Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Beach 26 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,West 139 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Andrea Place,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Ocean Avenue,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Fort Washington Avenue,Improved,Manhattan
Gen_use,,80,Surface St,,,,No,1,,25 Avenue,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Olympia Boulevard,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Mjr_st,,70,Surface St,,,,,1,,Jamaica Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Franklin Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,National Drive,Improved,Brooklyn
Gen_use,,54-60,Surface St,,,,No,1,,73 Place,Improved,Queens
Mjr_st,,70,Surface St,,,,No,1,,Bayside Avenue,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Waverly Place,Unimproved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Etna Street,Improved,Brooklyn
Other,,,Surface St,,,,,0,,Johanna Lane,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Avenue Y,Improved,Brooklyn
Mjr_st,,120,Surface St,,,,,1,,Neptune Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,No,1,,25 Avenue,Improved,Queens
Mjr_st,,80,Surface St,,,,,1,,Richmond Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Huguenot Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Rutland Road,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,67 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Strickland Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Tiber Place,Improved,Staten Island
Gen_use,,45,Surface St,,,,,1,,Forest Street,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Delafield Avenue,Improved,Staten Island
Mjr_st,,100,Surface St,,,,No,1,,Rockaway Boulevard,Improved,Queens
Mjr_st,,60,Surface St,,,,,1,,Richmond Terrace,Part_improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Jackson Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,50 Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Etna Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Lafayette Avenue,Improved,Bronx
Gen_use,,80,Surface St,,N,,N,1,,Murdock Avenue,Unimproved,Queens
Gen_use,,60,Surface St,,,,,1,,68 Street,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,East 116 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,No,1,,219 Street,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Alexander Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Plumb Beach Channel,Unimproved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,13 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Nashville Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Nugent Street,Improved,Staten Island
Gen_use,,55,Surface St,,,,,1,,Queen Street,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Leverett Avenue,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Bath Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Haven Avenue,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,14 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Berriman Street,Improved,Brooklyn
Gen_use,,60,Surface St,,N,,N,1,,94 Drive,Unimproved,Queens
Gen_use,,50,Surface St,,,,,1,,Prince Street,Improved,Brooklyn
Other,,,Surface St,,,,,0,True,Robinson Avenue,Unimproved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Oakdale Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,63 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Beach 32 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,141 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,221 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Davidson Street,Improved,Staten Island
Gen_use,,62,Surface St,,,,No,1,,22 Avenue,Improved,Queens
Mjr_st,,60,Surface St,,,,,1,,Liberty Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Macon Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,154 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Catherine Street,Improved,Staten Island
Other,N,15,Surface St,,N,,N,0,,Lafayette Court,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Belmont Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,116 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Robinson Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Sigma Place,Unimproved,Bronx
Gen_use,,60,Surface St,,,,No,1,,46 Street,Improved,Queens
Other,,,Surface St,,,,,0,,Lynbrook Court,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Avenue W,Improved,Brooklyn
Mjr_st,,Irregular but 93.19,Surface St,,,,,1,,West Fordham Road,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,Avenue V,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Harris Avenue,Improved,Staten Island
Gen_use,,150,Surface St,,,,,1,,Adam Clayton Powell Jr. Boulevard,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Vassar Street,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Utica Avenue,Improved,Brooklyn
Gen_use,,Unknown,Surface St,,,,No,1,,150 Street,Improved,Queens
Mjr_st,,80-115,Surface St,,,,,1,,East 167 Street,Improved,Bronx
Other,,,Surface St,,,,,0,True,Androvette Avenue,Unimproved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,184 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue K,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Ferndale Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,White Place,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Flatlands Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Doscher Street,Improved,Brooklyn
Mjr_st,,105,Surface St,,,,,1,,Tompkins Avenue,Improved,Staten Island
Gen_use,,Unknown,Surface St,,,,,1,,Balcom Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Glenwood Road,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,55 Avenue,Improved,Queens
Other,,,Surface St,,,,,0,,Stephen Loop,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Senger Place,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,Union Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,West 51 Street,Improved,Manhattan
Gen_use,,95,Surface St,,,,,1,,Lefferts Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Classon Avenue,Improved,Brooklyn
Gen_use,,Unknown but <75,Surface St,,,,,1,,Adams Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 21 Street,Improved,Brooklyn
Mjr_st,,70,Surface St,,,,No,1,,35 Avenue,Improved,Queens
Mjr_st,,80,Surface St,,,,No,1,,154 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,172 Street,Improved,Queens
Mjr_st,,80,Surface St,,,,,1,,Cropsey Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Westwood Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Pitkin Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,No,1,,33 Avenue,Improved,Queens
Gen_use,,20,Surface St,,,,,1,,Gain Court,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Wetmore Road,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Willow Road West,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Old Town Road,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Bertha Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,North Burgher Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Osgood Street,Improved,Bronx
Gen_use,,70,Surface St,,,,No,1,,33 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Varick Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,89 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Kappock Street,Improved,Bronx
Other,Y,,Surface St,,N,,N,0,True,Russell Street,Improved,Queens
Mjr_st,,100,Surface St,,,,,1,,Hook Creek Boulevard,Part_improved,Queens
Gen_use,,80,Surface St,,,,,1,,Foster Avenue,Improved,Brooklyn
Other,,,Surface St,,N,,N,0,True,Perine Avenue,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Ryder Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,25 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 6 Street,Improved,Manhattan
Gen_use,,90,Surface St,,,,,1,,Co-Op City Boulevard,Improved,Bronx
Other,N,,Surface St,,N,,N,0,,General Berry Road,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Mcdonald Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Sheraden Avenue,Improved,Staten Island
Gen_use,,75,Surface St,,,,No,1,,166 Place,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Dewitt Place,Improved,Bronx
Gen_use,,66,Surface St,,,,,1,,Heberton Avenue,Improved,Staten Island
Gen_use,,74,Surface St,,,,,1,,West Broadway,Improved,Manhattan
Gen_use,,50,Surface St,,,,,1,,Highland Road,Part_improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Ralph Avenue,Improved,Brooklyn
Mjr_st,,Around 114,Surface St,,,,,1,,East Fordham Road,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Dalton Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Delafield Avenue,Improved,Staten Island
Gen_use,,120,Surface St,,,,,1,,Myrtle Avenue,Improved,Brooklyn
Gen_use,,>80,Surface St,,,,No,1,,116 Avenue,Improved,Queens
Gen_use,,45,Surface St,,,,,1,,Stuyvesant Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Hart Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Westminster Road,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Nehring Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,64 Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Brighton Street,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Drumgoole Road East,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Bridge Water Street,Improved,Brooklyn
Gen_use,,20,Surface St,,,,,1,,Frank Court,Unimproved,Brooklyn
Gen_use,,85,Surface St,,,,,1,,Metcalf Avenue,Improved,Bronx
Gen_use,,50,Surface St,,,,,1,,Driggs Street,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Dean Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,Gettysburg Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue S,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Craig Avenue,Improved,Staten Island
Other,Y,,Surface St,,N,,N,0,True,Broad Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Poplar Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Parkwood Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Amboy Road,Improved,Staten Island
Other,,,Surface St,,,,,0,,Winding Woods Loop,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Hales Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Armour Place,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Lincoln Avenue,Improved,Brooklyn
Other,Y,,Surface St,,N,,N,0,True,Forest Road,Improved,Queens
Other,,Unknown,Surface St,,,,,0,,Sandy Dune Way,Improved,Queens
Gen_use,,100,Surface St,,,,,1,,Vandalia Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,North Burgher Avenue,Part_improved,Staten Island
Gen_use,,120,Surface St,,,,,1,,Seaview Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Marcy Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,46 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,Henderson Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue S,Improved,Brooklyn
Gen_use,,Unknown,Surface St,,,,,1,,Mundy Lane,Improved,Bronx
Gen_use,,60,Surface St,,,,No,1,,Linden Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue J,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Dartmouth Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,12 Street,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,St. John'S Place,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Parkside Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Healy Avenue,Improved,Queens
Gen_use,,>75,Surface St,,,,,1,,East 48 Street,Unimproved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Francis Lewis Boulevard,Improved,Queens
Mjr_st,,80,Surface St,,,,No,1,,Beach Channel Drive,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Chauncey Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Blackstone Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,East 55 Street,Improved,Brooklyn
Mjr_st,,70,Surface St,,,,,1,,Clarke Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Ocean View Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Dash Place,Improved,Bronx
Gen_use,,60,Surface St,,N,,N,1,,Sapphire Street,Unimproved,Queens
Gen_use,,60,Surface St,,,,,1,,Marne Place,Improved,Queens
Mjr_st,,80,Surface St,,,,,1,,Metropolitan Avenue,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Mjr_st,,>80,Surface St,,,,,1,,Hook Creek Boulevard,Part_improved,Queens
Other,,,Surface St,,N,,N,0,True,Cunard Avenue,Unimproved,Staten Island
Gen_use,,80,Surface St,,,,,1,,6 Avenue,Improved,Brooklyn
Gen_use,N,60,Surface St,,N,,N,1,,151 Place,Improved,Queens
Gen_use,,40,Surface St,,,,No,1,,201 Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,6 Avenue,Improved,Brooklyn
Other,,Unknown,Surface St,,,,,0,,Nautical Way,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Cook Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,60 Place,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue M,Improved,Brooklyn
Gen_use,,20,Surface St,,,,,1,,Dare Court,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 190 Street,Improved,Bronx
Other,,,Surface St,,N,,N,0,,Mont Sec Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Morse Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,N,,N,1,,Plunkett Avenue,Unimproved,Queens
Gen_use,,70,Surface St,,,,,1,,Palma Drive,Improved,Staten Island
Artrl,,60,Surface St,,,,No,1,,South Conduit Avenue,Improved,Queens
Mjr_st,,90,Surface St,,,,,1,,Hudson Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,No,1,,Butler Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Etna Street,Unimproved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Avenue O,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Douglaston Parkway,Improved,Queens
Mjr_st,,100,Surface St,,,,,1,,Woodrow Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Richmond Valley Road,Improved,Staten Island
Gen_use,,70,Surface St,,,,No,1,,35 Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Thomas S. Boyland Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Riverdale Avenue,Improved,Brooklyn
Other,,,Surface St,,,,,0,,Amy Lane,Improved,Staten Island
Mjr_st,,75,Surface St,,,,,1,,Tompkins Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Fort Washington Avenue,Improved,Manhattan
Gen_use,,20,Surface St,,,,,1,,Dare Court,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Clarkson Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,162 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,8 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,23 Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Needham Avenue,Improved,Bronx
Mjr_st,,100,Surface St,,,,,1,,7 Avenue,Improved,Manhattan
Gen_use,,50,Surface St,,,,No,1,,54 Place,Improved,Queens
Other,,,Surface St,,,,,0,,Ferndale Court,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Cameron Place,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,7 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Briggs Avenue,Improved,Bronx
Gen_use,,80,Surface St,,,,No,1,,30 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 133 Street,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,West 11 Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Beach Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Mace Street,Part_improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Davidson Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Botany Place,Unimproved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Colony Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Broad Street,Improved,Staten Island
Mjr_st,,80,Surface St,,,,No,1,,New York Boulevard,Improved,Queens
Other,Y,Unknown,Surface St,,,,,0,True,Penton Street,Improved,Staten Island
Gen_use,,60-96,Surface St,,,,,1,,Osborn Street,Improved,Brooklyn
Gen_use,,70,Surface St,,N,,N,1,,40 Avenue,Unimproved,Queens
Gen_use,,50,Surface St,,,,No,1,,135 Road,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Grand Avenue,Improved,Brooklyn
Gen_use,,58,Surface St,,,,,1,,Butler Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,28 Avenue,Improved,Queens
Other,,,Surface St,,,,,0,,Lyndale Lane,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,216 Street,Improved,Queens
Gen_use,,>80,Surface St,,,,,1,,Barnes Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Jumel Street,Improved,Staten Island
Gen_use,,80,Surface St,,,,No,1,,82 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,37 Drive,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Porter Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Pine Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,8 Avenue,Improved,Brooklyn
Gen_use,,Unknown,Surface St,,,,,1,,Virginia Place,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Bedford Avenue,Improved,Brooklyn
Other,Y,60,Surface St,,,,,0,True,Hanover Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Comstock Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Bruner Avenue,Improved,Bronx
Gen_use,,65,Surface St,,,,,1,,Leroy Street,Improved,Manhattan
